Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 19:03:04,  08/12/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
0388    4.0164417e-05    4.0271407e-05    4.0378971e-05    1.0552625e+22   -4.5975671e+28    4.5975661e+28    1.8524122e+22
0389    4.0378971e-05    4.0486531e-05    4.0594667e-05    1.0931639e+22   -4.6203893e+28    4.6203884e+28    1.8722557e+22
0390    4.0594667e-05    4.0702802e-05    4.0811516e-05    1.1326284e+22   -4.6433183e+28    4.6433178e+28    1.4192335e+22
0391    4.0811516e-05    4.0920226e-05    4.1029525e-05    1.1736972e+22   -4.6663569e+28    4.6663559e+28    1.9125822e+22
0392    4.1029525e-05    4.1138817e-05    4.1248699e-05    1.2164497e+22   -4.6895031e+28    4.6895021e+28    2.4163377e+22
0393    4.1248699e-05    4.1358573e-05    4.1469040e-05    1.2609375e+22   -4.7127584e+28    4.7127574e+28    2.4422221e+22
0394    4.1469040e-05    4.1579508e-05    4.1690560e-05    1.3072314e+22   -4.7361227e+28    4.7361223e+28    1.9747071e+22
0395    4.1690560e-05    4.1801613e-05    4.1913263e-05    1.3554004e+22   -4.7595953e+28    4.7595948e+28    1.9958600e+22
0396    4.1913263e-05    4.2024913e-05    4.2137155e-05    1.4054915e+22   -4.7831797e+28    4.7831792e+28    2.0172402e+22
0397    4.2137155e-05    4.2249401e-05    4.2362244e-05    1.4575846e+22   -4.8068742e+28    4.8068737e+28    2.0388494e+22
0398    4.2362244e-05    4.2475091e-05    4.2588537e-05    1.5117087e+22   -4.8306806e+28    4.8306801e+28    2.0606900e+22
0399    4.2588537e-05    4.2701984e-05    4.2816038e-05    1.5679561e+22   -4.8545975e+28    4.8545965e+28    2.0827644e+22
0400    4.2816038e-05    4.2930089e-05    4.3044754e-05    1.6263643e+22   -4.8786272e+28    4.8786263e+28    2.6313440e+22
0401    4.3044754e-05    4.3159416e-05    4.3274693e-05    1.6869811e+22   -4.9027694e+28    4.9027689e+28    2.1276252e+22
0402    4.3274693e-05    4.3389966e-05    4.3505857e-05    1.7498615e+22   -4.9270253e+28    4.9270244e+28    2.1504168e+22
0403    4.3505857e-05    4.3621749e-05    4.3738259e-05    1.8150089e+22   -4.9513961e+28    4.9513956e+28    2.1734525e+22
0404    4.3738259e-05    4.3854765e-05    4.3971897e-05    1.8820867e+22   -4.9747822e+28    4.9747817e+28    2.1967350e+22
0405    4.3971897e-05    4.4089029e-05    4.4206790e-05    1.9518689e+22   -4.9993626e+28    4.9993621e+28    2.7753331e+22
0406    4.4206790e-05    4.4324548e-05    4.4442935e-05    2.0240053e+22   -5.0240605e+28    5.0240596e+28    2.8050630e+22
0407    4.4442935e-05    4.4561322e-05    4.4680342e-05    2.0984655e+22   -5.0488766e+28    5.0488761e+28    2.8351117e+22
0408    4.4680342e-05    4.4799363e-05    4.4919016e-05    2.1752193e+22   -5.0738111e+28    5.0738102e+28    2.8654819e+22
0409    4.4919016e-05    4.5038672e-05    4.5158966e-05    2.2542723e+22   -5.0988657e+28    5.0988657e+28    2.3169421e+22
0410    4.5158966e-05    4.5279259e-05    4.5400197e-05    2.3354792e+22   -5.1240425e+28    5.1240425e+28    2.3417615e+22
0411    4.5400197e-05    4.5521134e-05    4.5642715e-05    2.4188334e+22   -5.1493430e+28    5.1493426e+28    2.9585587e+22
0412    4.5642715e-05    4.5764296e-05    4.5886532e-05    2.5041385e+22   -5.1747682e+28    5.1747682e+28    2.3922009e+22
0413    4.5886532e-05    4.6008765e-05    4.6131652e-05    2.5913190e+22   -5.2003214e+28    5.2003214e+28    2.4178266e+22
0414    4.6131652e-05    4.6254532e-05    4.6378078e-05    2.6810359e+22   -5.2259974e+28    5.2259974e+28    2.4437268e+22
0415    4.6378078e-05    4.6501616e-05    4.6625817e-05    2.7744763e+22   -5.2517900e+28    5.2517900e+28    2.4699044e+22
0416    4.6625817e-05    4.6750025e-05    4.6874884e-05    2.8718464e+22   -5.2776984e+28    5.2776984e+28    3.1204532e+22
0417    4.6874884e-05    4.6999750e-05    4.7125286e-05    2.9733490e+22   -5.3037224e+28    5.3037219e+28    3.7846558e+22
0418    4.7125286e-05    4.7250818e-05    4.7377020e-05    3.0791917e+22   -5.3298621e+28    5.3298621e+28    3.1876652e+22
0419    4.7377020e-05    4.7503221e-05    4.7630099e-05    3.1895819e+22   -5.3561180e+28    5.3561180e+28    3.2218119e+22
0420    4.7630099e-05    4.7756974e-05    4.7884532e-05    3.3047398e+22   -5.3824891e+28    5.3824891e+28    3.2563243e+22
0421    4.7884532e-05    4.8012083e-05    4.8140322e-05    3.4248628e+22   -5.4089773e+28    5.4089773e+28    3.2912067e+22
0422    4.8140322e-05    4.8268557e-05    4.8397480e-05    3.5502117e+22   -5.4355808e+28    5.4355808e+28    3.6591089e+22
0423    4.8397480e-05    4.8526399e-05    4.8656009e-05    3.6810462e+22   -5.4623004e+28    5.4623009e+28    3.3620965e+22
0424    4.8656009e-05    4.8785620e-05    4.8915921e-05    3.8176329e+22   -5.4891352e+28    5.4891357e+28    3.3981118e+22
0425    4.8915921e-05    4.9046223e-05    4.9177223e-05    3.9602309e+22   -5.5160867e+28    5.5160872e+28    3.7779643e+22
0426    4.9177223e-05    4.9308219e-05    4.9439917e-05    4.1090807e+22   -5.5431534e+28    5.5431539e+28    3.8184346e+22
0427    4.9439917e-05    4.9571612e-05    4.9704016e-05    4.2645053e+22   -5.5703354e+28    5.5703359e+28    3.8593381e+22
0428    4.9704016e-05    4.9836417e-05    4.9969527e-05    4.4268263e+22   -5.5976340e+28    5.5976344e+28    3.9006802e+22
0429    4.9969527e-05    5.0102633e-05    5.0236453e-05    4.5963540e+22   -5.6250478e+28    5.6250483e+28    4.3008710e+22
0430    5.0236453e-05    5.0370272e-05    5.0504808e-05    4.7733761e+22   -5.6525759e+28    5.6525768e+28    3.9846971e+22
0431    5.0504808e-05    5.0639341e-05    5.0774597e-05    4.9582011e+22   -5.6802206e+28    5.6802215e+28    4.3935078e+22
0432    5.0774597e-05    5.0909850e-05    5.1045827e-05    5.1512010e+22   -5.7079801e+28    5.7079810e+28    4.4405718e+22
0433    5.1045827e-05    5.1181800e-05    5.1318504e-05    5.3527178e+22   -5.7358557e+28    5.7358562e+28    4.4881401e+22
0434    5.1318504e-05    5.1455205e-05    5.1592637e-05    5.5630944e+22   -5.7638462e+28    5.7638466e+28    4.9142365e+22
0435    5.1592637e-05    5.1730069e-05    5.1868239e-05    5.7826210e+22   -5.7919518e+28    5.7919527e+28    4.5848103e+22
0436    5.1868239e-05    5.2006402e-05    5.2145311e-05    6.0116354e+22   -5.8201741e+28    5.8201755e+28    5.0200846e+22
0437    5.2145311e-05    5.2284213e-05    5.2423860e-05    6.2505126e+22   -5.8485125e+28    5.8485135e+28    5.0738603e+22
0438    5.2423860e-05    5.2563504e-05    5.2703897e-05    6.4995936e+22   -5.8769667e+28    5.8769681e+28    5.1282124e+22
0439    5.2703897e-05    5.2844291e-05    5.2985433e-05    6.7591955e+22   -5.9055379e+28    5.9055393e+28    5.1831473e+22
0440    5.2985433e-05    5.3126576e-05    5.3268472e-05    7.0294669e+22   -5.9342273e+28    5.9342287e+28    5.2386700e+22
0441    5.3268472e-05    5.3410367e-05    5.3553023e-05    7.3107158e+22   -5.9630351e+28    5.9630370e+28    5.7020791e+22
0442    5.3553023e-05    5.3695680e-05    5.3839096e-05    7.6032336e+22   -5.9919624e+28    5.9919639e+28    5.7631610e+22
0443    5.3839096e-05    5.3982509e-05    5.4126693e-05    7.9072095e+22   -6.0210092e+28    6.0210116e+28    5.8248963e+22
0444    5.4126693e-05    5.4270873e-05    5.4415828e-05    8.2227758e+22   -6.0501793e+28    6.0501812e+28    6.3078146e+22
0445    5.4415828e-05    5.4560780e-05    5.4706510e-05    8.5497623e+22   -6.0794745e+28    6.0794764e+28    6.3753853e+22
0446    5.4706510e-05    5.4852233e-05    5.4998738e-05    8.8883439e+22   -6.1088953e+28    6.1088977e+28    6.8732577e+22
0447    5.4998738e-05    5.5145243e-05    5.5292534e-05    9.2384276e+22   -6.1384460e+28    6.1384479e+28    6.9468857e+22
0448    5.5292534e-05    5.5439821e-05    5.5587898e-05    9.5997991e+22   -6.1681284e+28    6.1681303e+28    7.4601335e+22
0449    5.5587898e-05    5.5735971e-05    5.5884837e-05    9.9721342e+22   -6.1979464e+28    6.1979488e+28    7.0965160e+22
0450    5.5884837e-05    5.6033703e-05    5.6183362e-05    1.0354663e+23   -6.2279046e+28    6.2279074e+28    7.6208184e+22
0451    5.6183362e-05    5.6333025e-05    5.6483488e-05    1.0747053e+23   -6.2580073e+28    6.2580106e+28    7.7024533e+22
0452    5.6483488e-05    5.6633948e-05    5.6785211e-05    1.1148550e+23   -6.2882602e+28    6.2882635e+28    7.7849637e+22
0453    5.6785211e-05    5.6936475e-05    5.7088546e-05    1.1558213e+23   -6.3186680e+28    6.3186713e+28    8.3312026e+22
0454    5.7088546e-05    5.7240621e-05    5.7393507e-05    1.1976203e+23   -6.3492326e+28    6.3492359e+28    8.8882511e+22
0455    5.7393507e-05    5.7546389e-05    5.7700090e-05    1.2410913e+23   -6.3799157e+28    6.3799190e+28    8.9834626e+22
0456    5.7700090e-05    5.7853791e-05    5.8008314e-05    1.2865022e+23   -6.4107112e+28    6.4107150e+28    9.5575743e+22
0457    5.8008314e-05    5.8162837e-05    5.8318183e-05    1.3339578e+23   -6.4416167e+28    6.4416205e+28    9.6599573e+22
0458    5.8318183e-05    5.8473532e-05    5.8629710e-05    1.3835625e+23   -6.4726313e+28    6.4726351e+28    9.7634365e+22
0459    5.8629710e-05    5.8785889e-05    5.8942900e-05    1.4354285e+23   -6.5037522e+28    6.5037560e+28    1.0361425e+23
0460    5.8942900e-05    5.9099912e-05    5.9257763e-05    1.4896765e+23   -6.5349789e+28    6.5349826e+28    1.0971106e+23
0461    5.9257763e-05    5.9415612e-05    5.9574308e-05    1.5464298e+23   -6.5663089e+28    6.5663127e+28    1.1592658e+23
0462    5.9574308e-05    5.9733000e-05    5.9892540e-05    1.6058129e+23   -6.5977415e+28    6.5977462e+28    1.1716841e+23
0463    5.9892540e-05    6.0052083e-05    6.0212478e-05    1.6679658e+23   -6.6292741e+28    6.6292788e+28    1.1842354e+23
0464    6.0212478e-05    6.0372873e-05    6.0534123e-05    1.7330390e+23   -6.6609055e+28    6.6609102e+28    1.2489612e+23
0465    6.0534123e-05    6.0695373e-05    6.0857485e-05    1.8011797e+23   -6.6926322e+28    6.6926374e+28    1.2623403e+23
0466    6.0857485e-05    6.1019597e-05    6.1182574e-05    1.8725441e+23   -6.7244534e+28    6.7244591e+28    1.3290237e+23
0467    6.1182574e-05    6.1345556e-05    6.1509403e-05    1.9473030e+23   -6.7563667e+28    6.7563724e+28    1.3969908e+23
0468    6.1509403e-05    6.1673250e-05    6.1837971e-05    2.0256278e+23   -6.7883692e+28    6.7883754e+28    1.4119556e+23
0469    6.1837971e-05    6.2002699e-05    6.2168299e-05    2.1076897e+23   -6.8204596e+28    6.8204657e+28    1.4819685e+23
0470    6.2168299e-05    6.2333907e-05    6.2500396e-05    2.1936764e+23   -6.8526354e+28    6.8526421e+28    1.5533194e+23
0471    6.2500396e-05    6.2666877e-05    6.2834260e-05    2.2837909e+23   -6.8848925e+28    6.8848996e+28    1.6260284e+23
0472    6.2834260e-05    6.3001637e-05    6.3169908e-05    2.3782299e+23   -6.9172322e+28    6.9172388e+28    1.7001177e+23
0473    6.3169908e-05    6.3338186e-05    6.3507352e-05    2.4771929e+23   -6.9496494e+28    6.9496565e+28    1.7183297e+23
0474    6.3507352e-05    6.3676518e-05    6.3846601e-05    2.5808966e+23   -6.9821412e+28    6.9821487e+28    1.8525190e+23
0475    6.3846601e-05    6.4016669e-05    6.4187654e-05    2.6895517e+23   -7.0147071e+28    7.0147146e+28    1.9308747e+23
0476    6.4187654e-05    6.4358639e-05    6.4530534e-05    2.8033584e+23   -7.0473466e+28    7.0473547e+28    1.9515589e+23
0477    6.4530534e-05    6.4702428e-05    6.4875247e-05    2.9225260e+23   -7.0800556e+28    7.0800641e+28    2.0920078e+23
0478    6.4875247e-05    6.5048058e-05    6.5221793e-05    3.0472800e+23   -7.1128341e+28    7.1128430e+28    2.1144177e+23
0479    6.5221793e-05    6.5395536e-05    6.5570202e-05    3.1778253e+23   -7.1456795e+28    7.1456895e+28    2.1981266e+23
0480    6.5570202e-05    6.5744869e-05    6.5920460e-05    3.3143496e+23   -7.1785930e+28    7.1786029e+28    2.3450998e+23
0481    6.5920460e-05    6.6096065e-05    6.6272602e-05    3.4570467e+23   -7.2115750e+28    7.2115849e+28    2.4325954e+23
0482    6.6272602e-05    6.6449138e-05    6.6626613e-05    3.6060863e+23   -7.2446235e+28    7.2446344e+28    2.5216960e+23
0483    6.6626613e-05    6.6804088e-05    6.6982517e-05    3.7615840e+23   -7.2777415e+28    7.2777533e+28    2.6124263e+23
0484    6.6982517e-05    6.7160945e-05    6.7340334e-05    3.9236473e+23   -7.3109350e+28    7.3109463e+28    2.7692115e+23
0485    6.7340334e-05    6.7519715e-05    6.7700050e-05    4.0923763e+23   -7.3442050e+28    7.3442173e+28    2.8639664e+23
0486    6.7700050e-05    6.7880392e-05    6.8061694e-05    4.2678063e+23   -7.3775553e+28    7.3775676e+28    3.0262201e+23
0487    6.8061694e-05    6.8242996e-05    6.8425266e-05    4.4499034e+23   -7.4109953e+28    7.4110081e+28    3.1916222e+23
0488    6.8425266e-05    6.8607536e-05    6.8790789e-05    4.6385884e+23   -7.4445312e+28    7.4445449e+28    3.2930155e+23
0489    6.8790789e-05    6.8974026e-05    6.9158254e-05    4.8337185e+23   -7.4781752e+28    7.4781894e+28    3.3962153e+23
0490    6.9158254e-05    6.9342474e-05    6.9527683e-05    5.0350064e+23   -7.5119383e+28    7.5119534e+28    3.5012479e+23
0491    6.9527683e-05    6.9712885e-05    6.9899084e-05    5.2420862e+23   -7.5458392e+28    7.5458543e+28    3.7469160e+23
0492    6.9899084e-05    7.0085283e-05    7.0272479e-05    5.4545390e+23   -7.5798926e+28    7.5799082e+28    3.9273151e+23
0493    7.0272479e-05    7.0459668e-05    7.0647860e-05    5.6717973e+23   -7.6141189e+28    7.6141355e+28    4.0402675e+23
0494    7.0647860e-05    7.0836053e-05    7.1025250e-05    5.8931309e+23   -7.6485422e+28    7.6485592e+28    4.1551886e+23
0495    7.1025250e-05    7.1214447e-05    7.1404655e-05    6.1176869e+23   -7.6831897e+28    7.6832072e+28    4.3445174e+23
0496    7.1404655e-05    7.1594863e-05    7.1786082e-05    6.3476767e+23   -7.7179997e+28    7.7180181e+28    4.5374245e+23
0497    7.1786082e-05    7.1977309e-05    7.2169554e-05    6.5880298e+23   -7.7528455e+28    7.7528644e+28    4.6599985e+23
0498    7.2169554e-05    7.2361792e-05    7.2555064e-05    6.8396362e+23   -7.7877098e+28    7.7877292e+28    4.8594380e+23
0499    7.2555064e-05    7.2748342e-05    7.2942647e-05    7.1032121e+23   -7.8225850e+28    7.8226053e+28    5.0626170e+23
0500    7.2942647e-05    7.3136951e-05    7.3332289e-05    7.3794463e+23   -7.8574587e+28    7.8574790e+28    5.3459605e+23
0501    7.3332289e-05    7.3527634e-05    7.3724026e-05    7.6690234e+23   -7.8923258e+28    7.8923475e+28    5.4804167e+23
0502    7.3724026e-05    7.3920412e-05    7.4117845e-05    7.9726900e+23   -7.9271769e+28    7.9271986e+28    5.7731716e+23
0503    7.4117845e-05    7.4315270e-05    7.4513766e-05    8.2912854e+23   -7.9619996e+28    7.9620223e+28    6.0715693e+23
0504    7.4513766e-05    7.4712254e-05    7.4911804e-05    8.6256392e+23   -7.9967874e+28    7.9968110e+28    6.2960020e+23
0505    7.4911804e-05    7.5111355e-05    7.5311968e-05    8.9764595e+23   -8.0315317e+28    8.0315563e+28    6.5245456e+23
0506    7.5311968e-05    7.5512588e-05    7.5714277e-05    9.3448013e+23   -8.0662194e+28    8.0662449e+28    6.8386764e+23
0507    7.5714277e-05    7.5915959e-05    7.6118726e-05    9.7317283e+23   -8.1008372e+28    8.1008636e+28    7.0765025e+23
0508    7.6118726e-05    7.6321492e-05    7.6525335e-05    1.0138216e+24   -8.1353766e+28    8.1354040e+28    7.4018072e+23
0509    7.6525335e-05    7.6729193e-05    7.6934120e-05    1.0565371e+24   -8.1698215e+28    8.1698499e+28    7.7332686e+23
0510    7.6934120e-05    7.7139062e-05    7.7345096e-05    1.1014399e+24   -8.2041616e+28    8.2041900e+28    8.1559389e+23
0511    7.7345096e-05    7.7551122e-05    7.7758254e-05    1.1486517e+24   -8.2383789e+28    8.2384092e+28    8.5009096e+23
0512    7.7758254e-05    7.7965393e-05    7.8173631e-05    1.1982697e+24   -8.2724735e+28    8.2725047e+28    8.8523374e+23
0513    7.8173631e-05    7.8381869e-05    7.8591213e-05    1.2504369e+24   -8.3064226e+28    8.3064547e+28    9.2980331e+23
0514    7.8591213e-05    7.8800571e-05    7.9011035e-05    1.3053056e+24   -8.3402121e+28    8.3402461e+28    9.6636072e+23
0515    7.9011035e-05    7.9221507e-05    7.9433106e-05    1.3630071e+24   -8.3738278e+28    8.3738627e+28    1.0125550e+24
0516    7.9433106e-05    7.9644698e-05    7.9857418e-05    1.4236876e+24   -8.4072612e+28    8.4072971e+28    1.0596285e+24
0517    7.9857418e-05    8.0070138e-05    8.0284008e-05    1.4875032e+24   -8.4404906e+28    8.4405274e+28    1.1167477e+24
0518    8.0284008e-05    8.0497863e-05    8.0712867e-05    1.5546069e+24   -8.4735065e+28    8.4735452e+28    1.1657174e+24
0519    8.0712867e-05    8.0927864e-05    8.1144019e-05    1.6251079e+24   -8.5063043e+28    8.5063440e+28    1.2249588e+24
0520    8.1144019e-05    8.1360173e-05    8.1577477e-05    1.6991587e+24   -8.5388726e+28    8.5389151e+28    1.2758849e+24
0521    8.1577477e-05    8.1794780e-05    8.2013248e-05    1.7769450e+24   -8.5711943e+28    8.5712397e+28    1.3277613e+24
0522    8.2013248e-05    8.2231716e-05    8.2451348e-05    1.8585978e+24   -8.6032677e+28    8.6033130e+28    1.4095666e+24
0523    8.2451348e-05    8.2670980e-05    8.2891784e-05    1.9442436e+24   -8.6350832e+28    8.6351305e+28    1.4636980e+24
0524    8.2891784e-05    8.3112594e-05    8.3334584e-05    2.0340213e+24   -8.6666400e+28    8.6666891e+28    1.5385526e+24
0525    8.3334584e-05    8.3556566e-05    8.3779742e-05    2.1280452e+24   -8.6979370e+28    8.6979889e+28    1.6048747e+24
0526    8.3779742e-05    8.4002910e-05    8.4227278e-05    2.2263396e+24   -8.7289922e+28    8.7290460e+28    1.6925908e+24
0527    8.4227278e-05    8.4451647e-05    8.4677209e-05    2.3289327e+24   -8.7598236e+28    8.7598803e+28    1.7718196e+24
0528    8.4677209e-05    8.4902771e-05    8.5129534e-05    2.4359231e+24   -8.7904359e+28    8.7904935e+28    1.8628434e+24
0529    8.5129534e-05    8.5356303e-05    8.5584288e-05    2.5472922e+24   -8.8208507e+28    8.8209112e+28    1.9452116e+24
0530    8.5584288e-05    8.5812258e-05    8.6041466e-05    2.6629371e+24   -8.8511145e+28    8.8511768e+28    2.0396444e+24
0531    8.6041466e-05    8.6270658e-05    8.6501081e-05    2.7827718e+24   -8.8812602e+28    8.8813254e+28    2.1305642e+24
0532    8.6501081e-05    8.6731503e-05    8.6963148e-05    2.9066148e+24   -8.9113426e+28    8.9114106e+28    2.2285679e+24
0533    8.6963148e-05    8.7194800e-05    8.7427688e-05    3.0341202e+24   -8.9414383e+28    8.9415091e+28    2.3284261e+24
0534    8.7427688e-05    8.7660585e-05    8.7894718e-05    3.1648035e+24   -8.9716548e+28    8.9717266e+28    2.4411404e+24
0535    8.7894718e-05    8.8128851e-05    8.8364235e-05    3.2983718e+24   -9.0020508e+28    9.0021263e+28    2.5449128e+24
0536    8.8364235e-05    8.8599620e-05    8.8836263e-05    3.4342750e+24   -9.0327339e+28    9.0328123e+28    2.6506285e+24
0537    8.8836263e-05    8.9072899e-05    8.9310808e-05    3.5717410e+24   -9.0638448e+28    9.0639251e+28    2.7696452e+24
0538    8.9310808e-05    8.9548710e-05    8.9787893e-05    3.7102986e+24   -9.0954620e+28    9.0955451e+28    2.8794578e+24
0539    8.9787893e-05    9.0027068e-05    9.0267524e-05    3.8530023e+24   -9.1270745e+28    9.1271614e+28    2.9913056e+24
0540    9.0267524e-05    9.0507972e-05    9.0749716e-05    4.0025299e+24   -9.1582534e+28    9.1583422e+28    3.1110670e+24
0541    9.0749716e-05    9.0991452e-05    9.1234491e-05    4.1592969e+24   -9.1889611e+28    9.1890527e+28    3.2448719e+24
0542    9.1234491e-05    9.1477516e-05    9.1721842e-05    4.3237643e+24   -9.2191569e+28    9.2192522e+28    3.3752134e+24
0543    9.1721842e-05    9.1966176e-05    9.2211805e-05    4.4964106e+24   -9.2487954e+28    9.2488926e+28    3.5200498e+24
0544    9.2211805e-05    9.2457434e-05    9.2704387e-05    4.6775576e+24   -9.2778625e+28    9.2779645e+28    3.6614994e+24
0545    9.2704387e-05    9.2951326e-05    9.3199589e-05    4.8677879e+24   -9.3063081e+28    9.3064130e+28    3.8179120e+24
0546    9.3199589e-05    9.3447859e-05    9.3697447e-05    5.0677103e+24   -9.3340719e+28    9.3341795e+28    3.9834888e+24
0547    9.3697447e-05    9.3947041e-05    9.4197967e-05    5.2778049e+24   -9.3611244e+28    9.3612368e+28    4.1521753e+24
0548    9.4197967e-05    9.4448886e-05    9.4701150e-05    5.4985830e+24   -9.3874299e+28    9.3875470e+28    4.3240180e+24
0549    9.4701150e-05    9.4953415e-05    9.5207033e-05    5.7307958e+24   -9.4129222e+28    9.4130431e+28    4.5183758e+24
0550    9.5207033e-05    9.5460644e-05    9.5715608e-05    5.9751558e+24   -9.4375417e+28    9.4376674e+28    4.7098959e+24
0551    9.5715608e-05    9.5970572e-05    9.6226904e-05    6.2321823e+24   -9.4612622e+28    9.4613935e+28    4.9181504e+24
0552    9.6226904e-05    9.6483229e-05    9.6740936e-05    6.5026433e+24   -9.4840240e+28    9.4841600e+28    5.1436175e+24
0553    9.6740936e-05    9.6998636e-05    9.7257704e-05    6.7874783e+24   -9.5057478e+28    9.5058895e+28    5.3733515e+24
0554    9.7257704e-05    9.7516779e-05    9.7777236e-05    7.0874674e+24   -9.5263761e+28    9.5265234e+28    5.6074165e+24
0555    9.7777236e-05    9.8037701e-05    9.8299548e-05    7.4031488e+24   -9.5458955e+28    9.5460504e+28    5.8596025e+24
0556    9.8299548e-05    9.8561402e-05    9.8824647e-05    7.7357263e+24   -9.5642003e+28    9.5643618e+28    6.1234826e+24
0557    9.8824647e-05    9.9087898e-05    9.9352554e-05    8.0861758e+24   -9.5812197e+28    9.5813879e+28    6.4063617e+24
0558    9.9352554e-05    9.9617209e-05    9.9883277e-05    8.4551925e+24   -9.5969282e+28    9.5971039e+28    6.7016837e+24
0559    9.9883277e-05    1.0014935e-04    1.0041683e-04    8.8437098e+24   -9.6112701e+28    9.6114542e+28    7.0025968e+24
0560    1.0041683e-04    1.0068432e-04    1.0095324e-04    9.2530188e+24   -9.6241451e+28    9.6243368e+28    7.3308987e+24
0561    1.0095324e-04    1.0122216e-04    1.0149252e-04    9.6842628e+24   -9.6354807e+28    9.6356819e+28    7.6654304e+24
0562    1.0149252e-04    1.0176287e-04    1.0203468e-04    1.0137609e+25   -9.6453344e+28    9.6455459e+28    8.0210744e+24
0563    1.0203468e-04    1.0230648e-04    1.0257972e-04    1.0614718e+25   -9.6535692e+28    9.6537912e+28    8.3984008e+24
0564    1.0257972e-04    1.0285298e-04    1.0312769e-04    1.1116724e+25   -9.6601277e+28    9.6603609e+28    8.7828909e+24
0565    1.0312769e-04    1.0340240e-04    1.0367858e-04    1.1644175e+25   -9.6650257e+28    9.6652703e+28    9.1975535e+24
0566    1.0367858e-04    1.0395476e-04    1.0423241e-04    1.2197654e+25   -9.6682775e+28    9.6685354e+28    9.6200923e+24
0567    1.0423241e-04    1.0451007e-04    1.0478920e-04    1.2778441e+25   -9.6698113e+28    9.6700843e+28    1.0058425e+25
0568    1.0478920e-04    1.0506833e-04    1.0534897e-04    1.3237797e+25   -9.5612451e+28    9.5615388e+28    1.0300145e+25
0569    1.0534897e-04    1.0562960e-04    1.0591172e-04    1.3863426e+25   -9.5569373e+28    9.5572481e+28    1.0760951e+25
0570    1.0591172e-04    1.0619385e-04    1.0647748e-04    1.4516610e+25   -9.5510353e+28    9.5513631e+28    1.1238496e+25
0571    1.0647748e-04    1.0676112e-04    1.0704627e-04    1.5197955e+25   -9.5435598e+28    9.5439055e+28    1.1749448e+25
0572    1.0704627e-04    1.0733142e-04    1.0761809e-04    1.5906593e+25   -9.5347101e+28    9.5350747e+28    1.2261834e+25
0573    1.0761809e-04    1.0790477e-04    1.0819297e-04    1.6640578e+25   -9.5248130e+28    9.5251974e+28    1.2800472e+25
0574    1.0819297e-04    1.0848117e-04    1.0877091e-04    1.7400132e+25   -9.5139204e+28    9.5143255e+28    1.3349243e+25
0575    1.0877091e-04    1.0906065e-04    1.0935195e-04    1.8183813e+25   -9.5022797e+28    9.5027066e+28    1.3925286e+25
0576    1.0935195e-04    1.0964325e-04    1.0993609e-04    1.8988007e+25   -9.4903907e+28    9.4908403e+28    1.4494974e+25
0577    1.0993609e-04    1.1022894e-04    1.1052335e-04    1.9809428e+25   -9.4786877e+28    9.4791609e+28    1.5083943e+25
0578    1.1052335e-04    1.1081775e-04    1.1111375e-04    2.0646283e+25   -9.4674154e+28    9.4679113e+28    1.5683865e+25
0579    1.1111375e-04    1.1140972e-04    1.1170730e-04    2.1494082e+25   -9.4571178e+28    9.4576392e+28    1.6286049e+25
0580    1.1170730e-04    1.1200486e-04    1.1230401e-04    2.2343651e+25   -9.4488471e+28    9.4493921e+28    1.6890382e+25
0581    1.1230401e-04    1.1260317e-04    1.1290392e-04    2.3193008e+25   -9.4427921e+28    9.4433616e+28    1.7496740e+25
0582    1.1290392e-04    1.1320467e-04    1.1350703e-04    2.4047549e+25   -9.4383219e+28    9.4389160e+28    1.8114149e+25
0583    1.1350703e-04    1.1380939e-04    1.1411337e-04    2.4936087e+25   -9.4322669e+28    9.4328864e+28    1.8742781e+25
0584    1.1411337e-04    1.1441734e-04    1.1472294e-04    2.5864385e+25   -9.4240981e+28    9.4247460e+28    1.9392147e+25
0585    1.1472294e-04    1.1502855e-04    1.1533577e-04    2.6834848e+25   -9.4136740e+28    9.4143511e+28    2.0062720e+25
0586    1.1533577e-04    1.1564300e-04    1.1595187e-04    2.7850002e+25   -9.4008490e+28    9.4015573e+28    2.0764527e+25
0587    1.1595187e-04    1.1626075e-04    1.1657127e-04    2.8911109e+25   -9.3856184e+28    9.3863607e+28    2.1488718e+25
