Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/spectra.txt
At local time: 15:59:43,  07/01/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.61e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 9.50e-01
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        Distribution     SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
0163    4.0188187e+01    4.2440884e+01    4.4961121e+01    6.1527859e+31    6.1527859e+31    6.1527859e+31    0.0000000e+00    0.0000000e+00
0164    4.4961121e+01    4.7481361e+01    5.0300915e+01    6.4542813e+31    6.4542813e+31    6.4542813e+31    0.0000000e+00    0.0000000e+00
0165    5.0300915e+01    5.3120476e+01    5.6274891e+01    6.7647446e+31    6.7647446e+31    6.7647446e+31    0.0000000e+00    0.0000000e+00
0166    5.6274891e+01    5.9429310e+01    6.2958363e+01    7.0807859e+31    7.0807859e+31    7.0807859e+31    0.0000000e+00    0.0000000e+00
0167    6.2958363e+01    6.6487411e+01    7.0435593e+01    7.3984118e+31    7.3984118e+31    7.3984118e+31    0.0000000e+00    0.0000000e+00
0168    7.0435593e+01    7.4383774e+01    7.8800858e+01    7.7114583e+31    7.7114583e+31    7.7114583e+31    0.0000000e+00    0.0000000e+00
0169    7.8800858e+01    8.3217941e+01    8.8159615e+01    8.0121694e+31    8.0121694e+31    8.0121694e+31    0.0000000e+00    0.0000000e+00
0170    8.8159615e+01    9.3101288e+01    9.8629868e+01    8.2894564e+31    8.2894564e+31    8.2894564e+31    0.0000000e+00    0.0000000e+00
0171    9.8629868e+01    1.0415844e+02    1.1034361e+02    8.5301990e+31    8.5301990e+31    8.5301990e+31    0.0000000e+00    0.0000000e+00
0172    1.1034361e+02    1.1652879e+02    1.2344854e+02    8.7202179e+31    8.7202179e+31    8.7202179e+31    0.0000000e+00    0.0000000e+00
0173    1.2344854e+02    1.3036830e+02    1.3810986e+02    8.8385621e+31    8.8385621e+31    8.8385621e+31    0.0000000e+00    0.0000000e+00
0174    1.3810986e+02    1.4585144e+02    1.5451244e+02    8.8674361e+31    8.8674361e+31    8.8674361e+31    0.0000000e+00    0.0000000e+00
0175    1.5451244e+02    1.6317345e+02    1.7286305e+02    8.7843916e+31    8.7843916e+31    8.7843916e+31    0.0000000e+00    0.0000000e+00
0176    1.7286305e+02    1.8255269e+02    1.9339310e+02    8.5703440e+31    8.5703440e+31    8.5703440e+31    0.0000000e+00    0.0000000e+00
0177    1.9339310e+02    2.0423351e+02    2.1636137e+02    8.2093355e+31    8.2093355e+31    8.2093355e+31    0.0000000e+00    0.0000000e+00
0178    2.1636137e+02    2.2848924e+02    2.4205746e+02    7.6960977e+31    7.6960977e+31    7.6960977e+31    0.0000000e+00    0.0000000e+00
0179    2.4205746e+02    2.5562569e+02    2.7080533e+02    7.0283818e+31    7.0283818e+31    7.0283818e+31    0.0000000e+00    0.0000000e+00
0180    2.7080533e+02    2.8598502e+02    3.0296747e+02    6.2297974e+31    6.2297974e+31    6.2297974e+31    0.0000000e+00    0.0000000e+00
0181    3.0296747e+02    3.1994992e+02    3.3894928e+02    5.3300534e+31    5.3300534e+31    5.3300534e+31    0.0000000e+00    0.0000000e+00
0182    3.3894928e+02    3.5794867e+02    3.7920453e+02    4.3769507e+31    4.3769507e+31    4.3769507e+31    0.0000000e+00    0.0000000e+00
0183    3.7920453e+02    4.0046033e+02    4.2424063e+02    3.4279268e+31    3.4279268e+31    3.4279268e+31    0.0000000e+00    0.0000000e+00
0184    4.2424063e+02    4.4802090e+02    4.7462543e+02    2.5427337e+31    2.5427337e+31    2.5427337e+31    0.0000000e+00    0.0000000e+00
0185    4.7462543e+02    5.0122995e+02    5.3099420e+02    1.7725013e+31    1.7725013e+31    1.7725013e+31    0.0000000e+00    0.0000000e+00
0186    5.3099420e+02    5.6075842e+02    5.9405756e+02    1.1502583e+31    1.1502583e+31    1.1502583e+31    0.0000000e+00    0.0000000e+00
0187    5.9405756e+02    6.2735669e+02    6.6461060e+02    6.8879238e+30    6.8879238e+30    6.8879238e+30    0.0000000e+00    0.0000000e+00
0188    6.6461060e+02    7.0186450e+02    7.4354291e+02    3.7648664e+30    3.7648664e+30    3.7648664e+30    0.0000000e+00    0.0000000e+00
0189    7.4354291e+02    7.8522125e+02    8.3184955e+02    1.8556540e+30    1.8556540e+30    1.8556540e+30    0.0000000e+00    0.0000000e+00
0190    8.3184955e+02    8.7847778e+02    9.3064392e+02    8.1294708e+29    8.1294708e+29    8.1294708e+29    0.0000000e+00    0.0000000e+00
0191    9.3064392e+02    9.8281000e+02    1.0411715e+03    3.1237279e+29    3.1237279e+29    3.1237279e+29    0.0000000e+00    0.0000000e+00
0192    1.0411715e+03    1.0995332e+03    1.1648260e+03    1.0373552e+29    1.0373552e+29    1.0373552e+29    0.0000000e+00    0.0000000e+00
0193    1.1648260e+03    1.2301188e+03    1.3031661e+03    2.9092854e+28    2.9092854e+28    2.9092854e+28    0.0000000e+00    0.0000000e+00
0194    1.3031661e+03    1.3762135e+03    1.4579363e+03    6.7958130e+27    6.7958130e+27    6.7958130e+27    0.0000000e+00    0.0000000e+00
0195    1.4579363e+03    1.5396591e+03    1.6310876e+03    1.2871831e+27    1.2871831e+27    1.2871831e+27    0.0000000e+00    0.0000000e+00
0196    1.6310876e+03    1.7225162e+03    1.8248033e+03    1.9323536e+26    1.9323536e+26    1.9323536e+26    0.0000000e+00    0.0000000e+00
0197    1.8248033e+03    1.9270903e+03    2.0415255e+03    2.2420288e+25    2.2420288e+25    2.2420288e+25    0.0000000e+00    0.0000000e+00
0198    2.0415255e+03    2.1559607e+03    2.2839866e+03    1.9395051e+24    1.9395051e+24    1.9395051e+24    0.0000000e+00    0.0000000e+00
0199    2.2839866e+03    2.4120127e+03    2.5552437e+03    1.2122491e+23    1.2122491e+23    1.2122491e+23    0.0000000e+00    0.0000000e+00
0200    2.5552437e+03    2.6984749e+03    2.8587166e+03    5.2867120e+21    5.2867120e+21    5.2867120e+21    0.0000000e+00    0.0000000e+00
0201    2.8587166e+03    3.0189583e+03    3.1982310e+03    1.5397014e+20    1.5397014e+20    1.5397014e+20    0.0000000e+00    0.0000000e+00
0202    3.1982310e+03    3.3775039e+03    3.5780681e+03    2.8570661e+18    2.8570661e+18    2.8570661e+18    0.0000000e+00    0.0000000e+00
0203    3.5780681e+03    3.7786321e+03    4.0030161e+03    3.2033784e+16    3.2033784e+16    3.2033784e+16    0.0000000e+00    0.0000000e+00
0204    4.0030161e+03    4.2273999e+03    4.4784331e+03    2.0464729e+14    2.0464729e+14    2.0464729e+14    0.0000000e+00    0.0000000e+00
0205    4.4784331e+03    4.7294658e+03    5.0103130e+03    6.9766146e+11    6.9766146e+11    6.9766146e+11    0.0000000e+00    0.0000000e+00
0206    5.0103130e+03    5.2911597e+03    5.6053613e+03    1.1868361e+09    1.1868361e+09    1.1868361e+09    0.0000000e+00    0.0000000e+00
0207    5.6053613e+03    5.9195630e+03    6.2710806e+03    9.1517606e+05    9.1517606e+05    9.1517606e+05    0.0000000e+00    0.0000000e+00
0208    6.2710806e+03    6.6225981e+03    7.0158633e+03    2.9596948e+02    2.9596948e+02    2.9596948e+02    0.0000000e+00    0.0000000e+00
0209    7.0158633e+03    7.4091289e+03    7.8491006e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0210    7.8491006e+03    8.2890723e+03    8.7812969e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0211    8.7812969e+03    9.2735205e+03    9.8242051e+03    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0212    9.8242051e+03    1.0374888e+04    1.0990973e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0213    1.0990973e+04    1.1607059e+04    1.2296312e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0214    1.2296312e+04    1.2985567e+04    1.3756681e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0215    1.3756681e+04    1.4527794e+04    1.5390488e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0216    1.5390488e+04    1.6253183e+04    1.7218336e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0217    1.7218336e+04    1.8183488e+04    1.9263266e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0218    1.9263266e+04    2.0343045e+04    2.1551062e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0219    2.1551062e+04    2.2759080e+04    2.4110568e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0220    2.4110568e+04    2.5462055e+04    2.6974053e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0221    2.6974053e+04    2.8486047e+04    3.0177617e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0222    3.0177617e+04    3.1869186e+04    3.3761652e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0223    3.3761652e+04    3.5654117e+04    3.7771348e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0224    3.7771348e+04    3.9888570e+04    4.2257246e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0225    4.2257246e+04    4.4625922e+04    4.7275918e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0226    4.7275918e+04    4.9925910e+04    5.2890625e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0227    5.2890625e+04    5.5855344e+04    5.9172164e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0228    5.9172164e+04    6.2488988e+04    6.6199727e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0229    6.6199727e+04    6.9910477e+04    7.4061922e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0230    7.4061922e+04    7.8213367e+04    8.2857867e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0231    8.2857867e+04    8.7502359e+04    9.2698453e+04    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0232    9.2698453e+04    9.7894547e+04    1.0370776e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0233    1.0370776e+05    1.0952096e+05    1.1602458e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0234    1.1602458e+05    1.2252819e+05    1.2980420e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0235    1.2980420e+05    1.3708020e+05    1.4522036e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0236    1.4522036e+05    1.5336050e+05    1.6246742e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0237    1.6246742e+05    1.7157431e+05    1.8176281e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0238    1.8176281e+05    1.9195130e+05    2.0334981e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0239    2.0334981e+05    2.1474833e+05    2.2750059e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0240    2.2750059e+05    2.4025284e+05    2.5451962e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0241    2.5451962e+05    2.6878641e+05    2.8474759e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0242    2.8474759e+05    3.0070875e+05    3.1856553e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0243    3.1856553e+05    3.3642234e+05    3.5639988e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0244    3.5639988e+05    3.7637741e+05    3.9872759e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0245    3.9872759e+05    4.2107775e+05    4.4608238e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0246    4.4608238e+05    4.7108697e+05    4.9906119e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0247    4.9906119e+05    5.2703544e+05    5.5833206e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0248    5.5833206e+05    5.8962869e+05    6.2464219e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0249    6.2464219e+05    6.5965575e+05    6.9882762e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0250    6.9882762e+05    7.3799956e+05    7.8182369e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0251    7.8182369e+05    8.2564788e+05    8.7467675e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0252    8.7467675e+05    9.2370569e+05    9.7855750e+05    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0253    9.7855750e+05    1.0334092e+06    1.0947756e+06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0254    1.0947756e+06    1.1561419e+06    1.2247962e+06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0255    1.2247962e+06    1.2934506e+06    1.3702589e+06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
0256    1.3702589e+06    1.4470670e+06    1.5329972e+06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
